entity_no,Subsidiary,Posting_Period,Posting_date,Account,Debit,Credit,Reversal_date,Memo,Line_Memo,Vendor_Name,Department,Risk_Location,Profit_Center,product,Affiliate,Accounting_Book,Is_Book_Specific,Source,DAC
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,11885.65,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,PA,311,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,16712.32,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,TX,311,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,50.12,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,ME,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,3095.57,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,NY,311,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,3332.42,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,GA,311,1037,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,2644.26,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,IL,311,1037,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,4130.53,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,PA,411,1047,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1914.1,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IN,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,8005.85,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,KY,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,215.32,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,ME,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,11999.16,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,OH,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,46296.02,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,OK,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1136,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,WI,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,2721.22,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,WV,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,49587.3,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AL,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,171282.02,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,GA,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,5257.11,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IA,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,63941.19,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IL,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3466.3,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NE,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,2694.06,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,UT,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3949.87,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MN,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,83072.59,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NC,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,67266.63,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,PA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,8353.42,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,VA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,542.95,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,CO,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,136.55,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,DC,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1297,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,LA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,6674.96,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MS,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,28.25,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AR,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,195.91,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MS,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,8930.57,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,CA,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,122.99,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,DE,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1331.93,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MI,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,21979.39,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NJ,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,749.28,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,TN,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,11090.55,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,FL,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,201.28,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MO,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,63.77,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,OK,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,7700.72,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,TX,301,1042,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,0.06,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,OH,411,1001,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,0.01,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,FL,411,1002,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,328050.97,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,FL,411,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,38341.16,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,TX,411,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,242429.43,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,NY,411,1029,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,3554.4,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,FL,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,6195.7,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,PA,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1670.5,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,TX,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,6481.65,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,CA,311,1037,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1550.08,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,AL,411,1047,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,2601.72,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MN,111,1001,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,4079.83,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MN,111,1002,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,186849.45,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NC,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,983.57,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NH,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1484073.41,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,TX,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,103910.91,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,CA,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3207,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,DE,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,4376.1,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,KS,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,7104.96,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MD,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,68895.57,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MI,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,185623.37,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NJ,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,245159.46,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,SC,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,21215.35,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AZ,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,338146.68,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,CA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3498.24,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,DE,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1697.22,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,KS,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,6710.15,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MD,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,9177.41,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MI,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,17224.6,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NV,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1371.74,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AR,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,49563.34,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IL,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,995715.08,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NY,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,242273.02,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,TX,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,81.57,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MO,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,29646.36,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,SC,301,1016,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3698.98,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MN,111,1035,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,5408.39,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,GA,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,2.54,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IA,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1677.08,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IL,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,43.17,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,ND,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,196.99,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NE,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,110040.15,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NY,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,20.82,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,OR,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,86.21,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,VT,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,68.89,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AZ,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,0.69,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,LA,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,157.41,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MS,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,412.41,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,WI,301,1042,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3.87,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,WV,301,1042,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,35631.1,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,CA,311,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,6674.82,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,KS,311,1028,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,4302.1,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,CA,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1239.6,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,MD,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,2745.8,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,OH,411,1031,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,20808.19,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,NY,311,1035,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,5325.94,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,TN,311,1035,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,5607.03,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,MS,311,1037,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,3482.88,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,NY,411,1047,,,,CLVR,Direct
1Q19 3911 March 2019 Direct UEPR,3911,Mar 2019,3/31/2019,40034001,1036.08,0,4/30/2019,1Q19 3911 March 2019 Direct UEPR,1Q19 3911 March 2019 Direct UEPR,,,WI,411,1047,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,5504.58,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MN,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,57007.85,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,PA,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,6436.26,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,RI,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,4814.75,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AR,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,3624.05,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,MN,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,650.51,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NV,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,26362.14,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,PA,301,1009,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,185283.93,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,AL,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,98824.8,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,GA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,891.49,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1668.58,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,ND,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,1189.47,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NE,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,541104.43,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,NJ,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,234.87,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,WI,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,7514.25,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,WV,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,120901.88,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,GA,301,1010,,,,CLVR,Direct
1Q19 3912 March 2019 Direct UEPR,3912,Mar 2019,3/31/2019,40034001,6798.31,0,4/30/2019,1Q19 3912 March 2019 Direct UEPR,1Q19 3912 March 2019 Direct UEPR,,,IA,301,1010,,,,CLVR,Direct
